ts,id.orig_h,id.resp_h,query
1474782795.412246,192.168.1.240,8.8.8.8,www.example.net
1474782795.588194,192.168.1.240,8.8.8.8,www.example.org
1474782795.588356,192.168.1.240,8.8.8.8,www.example.org
1474782833.717551,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474783075.256552,192.168.1.166,192.168.1.1,babyws.withings.net
1474783075.873645,192.168.1.166,192.168.1.1,babyws.withings.net
1474783095.865102,192.168.1.240,8.8.8.8,www.example.com
1474783095.865546,192.168.1.240,8.8.8.8,www.example.com
1474783096.051424,192.168.1.240,8.8.8.8,www.example.net
1474783096.051276,192.168.1.240,8.8.8.8,www.example.net
1474783096.227037,192.168.1.240,8.8.8.8,www.example.org
1474783096.227186,192.168.1.240,8.8.8.8,www.example.org
1474783136.571344,192.168.1.166,192.168.1.1,babyws.withings.net
1474783159.7551,192.168.1.240,192.168.1.1,www.meethue.com
1474783331.742304,192.168.1.227,192.168.1.1,devs.tplinkcloud.com
1474783381.224991,192.168.1.166,192.168.1.1,babyws.withings.net
1474783395.887588,192.168.1.240,8.8.8.8,www.example.com
1474783395.887742,192.168.1.240,8.8.8.8,www.example.com
1474783396.073721,192.168.1.240,8.8.8.8,www.example.net
1474783396.07387,192.168.1.240,8.8.8.8,www.example.net
1474783396.249476,192.168.1.240,8.8.8.8,www.example.org
1474783396.249631,192.168.1.240,8.8.8.8,www.example.org
1474783550.752934,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474783696.871196,192.168.1.240,8.8.8.8,www.example.com
1474783696.871336,192.168.1.240,8.8.8.8,www.example.com
1474783697.041179,192.168.1.240,8.8.8.8,www.example.net
1474783697.041335,192.168.1.240,8.8.8.8,www.example.net
1474783697.217344,192.168.1.240,8.8.8.8,www.example.org
1474783697.217493,192.168.1.240,8.8.8.8,www.example.org
1474783983.075066,192.168.1.166,192.168.1.1,babyws.withings.net
1474783995.876859,192.168.1.240,8.8.8.8,www.example.com
1474783995.876703,192.168.1.240,8.8.8.8,www.example.com
1474783996.047996,192.168.1.240,8.8.8.8,www.example.net
1474783996.047846,192.168.1.240,8.8.8.8,www.example.net
1474783996.21951,192.168.1.240,8.8.8.8,www.example.org
1474783996.219679,192.168.1.240,8.8.8.8,www.example.org
1474784033.982463,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474784166.538789,192.168.1.249,192.168.1.1,www.samsungsmartcam.com
1474784166.777389,192.168.1.249,192.168.1.1,smtp.gmail.com
1474784166.777516,192.168.1.249,192.168.1.1,smtp.gmail.com
1474784176.640002,192.168.1.249,192.168.1.1,www.samsungsmartcam.com
1474784295.898924,192.168.1.240,8.8.8.8,www.example.com
1474784295.899077,192.168.1.240,8.8.8.8,www.example.com
1474784296.085379,192.168.1.240,8.8.8.8,www.example.net
1474784296.08553,192.168.1.240,8.8.8.8,www.example.net
1474784296.265096,192.168.1.240,8.8.8.8,www.example.org
1474784296.264947,192.168.1.240,8.8.8.8,www.example.org
1474784420.923816,192.168.1.249,192.168.1.1,www.samsungsmartcam.com
1474784421.171296,192.168.1.249,192.168.1.1,smtp.gmail.com
1474784421.171435,192.168.1.249,192.168.1.1,smtp.gmail.com
1474784450.756056,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474784584.886006,192.168.1.166,192.168.1.1,babyws.withings.net
1474784595.884449,192.168.1.240,8.8.8.8,www.example.com
1474784595.884611,192.168.1.240,8.8.8.8,www.example.com
1474784596.061448,192.168.1.240,8.8.8.8,www.example.net
1474784596.060582,192.168.1.240,8.8.8.8,www.example.net
1474784596.229138,192.168.1.240,8.8.8.8,www.example.org
1474784596.228964,192.168.1.240,8.8.8.8,www.example.org
1474784895.93839,192.168.1.240,8.8.8.8,www.example.com
1474784895.939706,192.168.1.240,8.8.8.8,www.example.com
1474784896.117884,192.168.1.240,8.8.8.8,www.example.net
1474784896.118034,192.168.1.240,8.8.8.8,www.example.net
1474784896.289591,192.168.1.240,8.8.8.8,www.example.org
1474784896.289742,192.168.1.240,8.8.8.8,www.example.org
1474785166.126613,192.168.1.241,192.168.1.1,apicom.netatmo.net
1474785171.131614,192.168.1.241,192.168.1.1,apicom.netatmo.net
1474785186.670775,192.168.1.166,192.168.1.1,babyws.withings.net
1474785195.911034,192.168.1.240,8.8.8.8,www.example.com
1474785195.910878,192.168.1.240,8.8.8.8,www.example.com
1474785196.081703,192.168.1.240,8.8.8.8,www.example.net
1474785196.081855,192.168.1.240,8.8.8.8,www.example.net
1474785196.250002,192.168.1.240,8.8.8.8,www.example.org
1474785196.260654,192.168.1.240,8.8.8.8,www.example.org
1474785234.267058,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474785326.995533,192.168.1.166,192.168.1.1,babyws.withings.net
1474785350.752652,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474785400.813222,192.168.1.227,192.168.1.1,uk.pool.ntp.org
1474785495.877113,192.168.1.240,8.8.8.8,www.example.com
1474785495.877283,192.168.1.240,8.8.8.8,www.example.com
1474785496.053181,192.168.1.240,8.8.8.8,www.example.net
1474785496.053035,192.168.1.240,8.8.8.8,www.example.net
1474785496.23273,192.168.1.240,8.8.8.8,www.example.org
1474785496.233155,192.168.1.240,8.8.8.8,www.example.org
1474785702.939789,192.168.1.249,192.168.1.1,www.samsungsmartcam.com
1474785707.9463,192.168.1.249,192.168.1.1,www.samsungsmartcam.com
1474785708.236319,192.168.1.249,192.168.1.1,smtp.gmail.com
1474785708.236454,192.168.1.249,192.168.1.1,smtp.gmail.com
1474785723.130102,192.168.1.249,192.168.1.1,www.samsungsmartcam.com
1474785723.373407,192.168.1.249,192.168.1.1,smtp.gmail.com
1474785723.37354,192.168.1.249,192.168.1.1,smtp.gmail.com
1474785788.47464,192.168.1.166,192.168.1.1,babyws.withings.net
1474785795.862478,192.168.1.240,8.8.8.8,www.example.com
1474785795.862637,192.168.1.240,8.8.8.8,www.example.com
1474785796.047849,192.168.1.240,8.8.8.8,www.example.net
1474785796.047999,192.168.1.240,8.8.8.8,www.example.net
1474785796.225498,192.168.1.240,8.8.8.8,www.example.org
1474785796.225354,192.168.1.240,8.8.8.8,www.example.org
1474785834.527603,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474785916.878199,192.168.1.241,192.168.1.1,2.android.pool.ntp.org
1474786095.873863,192.168.1.240,8.8.8.8,www.example.com
1474786095.874018,192.168.1.240,8.8.8.8,www.example.com
1474786096.061258,192.168.1.240,8.8.8.8,www.example.net
1474786096.061408,192.168.1.240,8.8.8.8,www.example.net
1474786096.230222,192.168.1.240,8.8.8.8,www.example.org
1474786096.230374,192.168.1.240,8.8.8.8,www.example.org
1474786250.750111,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474786390.230709,192.168.1.166,192.168.1.1,babyws.withings.net
1474786395.865997,192.168.1.240,8.8.8.8,www.example.com
1474786395.86649,192.168.1.240,8.8.8.8,www.example.com
1474786396.02874,192.168.1.240,8.8.8.8,www.example.net
1474786396.028891,192.168.1.240,8.8.8.8,www.example.net
1474786396.218284,192.168.1.240,8.8.8.8,www.example.org
1474786396.218748,192.168.1.240,8.8.8.8,www.example.org
1474786496.595013,192.168.1.166,192.168.1.1,babyws.withings.net
1474786497.200502,192.168.1.166,192.168.1.1,babyws.withings.net
1474786557.895793,192.168.1.166,192.168.1.1,babyws.withings.net
1474786695.87411,192.168.1.240,8.8.8.8,www.example.com
1474786695.873957,192.168.1.240,8.8.8.8,www.example.com
1474786696.051837,192.168.1.240,8.8.8.8,www.example.net
1474786696.051684,192.168.1.240,8.8.8.8,www.example.net
1474786696.226439,192.168.1.240,8.8.8.8,www.example.org
1474786696.226591,192.168.1.240,8.8.8.8,www.example.org
1474786755.015623,192.168.1.241,192.168.1.1,clients3.google.com
1474786755.646463,192.168.1.241,192.168.1.1,apicom.netatmo.net
1474786755.276661,192.168.1.241,192.168.1.1,vpn.netatmo.net
1474786756.433809,192.168.1.241,192.168.1.1,_vpn._udp.netatmo.net
1474786756.784522,192.168.1.241,192.168.1.1,v2.netatmo.net
1474786757.095782,192.168.1.241,192.168.1.1,v3.netatmo.net
1474786757.411321,192.168.1.241,192.168.1.1,v4.netatmo.net
1474786757.737261,192.168.1.241,192.168.1.1,v5.netatmo.net
1474786758.054966,192.168.1.241,192.168.1.1,v6.netatmo.net
1474786758.366232,192.168.1.241,192.168.1.1,v0.netatmo.net
1474786758.678056,192.168.1.241,192.168.1.1,v1.netatmo.net
1474786759.51377,192.168.1.241,192.168.1.1,_vpn._udp.netatmo.net
1474786992.037162,192.168.1.166,192.168.1.1,babyws.withings.net
1474786995.910691,192.168.1.240,8.8.8.8,www.example.com
1474786995.910536,192.168.1.240,8.8.8.8,www.example.com
1474786996.086003,192.168.1.240,8.8.8.8,www.example.net
1474786996.08615,192.168.1.240,8.8.8.8,www.example.net
1474786996.272639,192.168.1.240,8.8.8.8,www.example.org
1474786996.272487,192.168.1.240,8.8.8.8,www.example.org
1474787034.791941,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474787150.739928,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474787296.862102,192.168.1.240,8.8.8.8,www.example.com
1474787296.86226,192.168.1.240,8.8.8.8,www.example.com
1474787297.048726,192.168.1.240,8.8.8.8,www.example.net
1474787297.048575,192.168.1.240,8.8.8.8,www.example.net
1474787297.232094,192.168.1.240,8.8.8.8,www.example.org
1474787297.232244,192.168.1.240,8.8.8.8,www.example.org
1474787365.333376,192.168.1.240,8.8.8.8,www.example.com
1474787365.333541,192.168.1.240,8.8.8.8,www.example.com
1474787365.277683,192.168.1.240,8.8.8.8,pindorama.amazon.com
1474787365.52581,192.168.1.240,8.8.8.8,www.example.net
1474787365.525963,192.168.1.240,8.8.8.8,www.example.net
1474787365.718355,192.168.1.240,8.8.8.8,www.example.org
1474787365.720853,192.168.1.240,8.8.8.8,www.example.org
1474787430.660512,192.168.1.240,192.168.1.1,www.meethue.com
1474787593.796545,192.168.1.166,192.168.1.1,babyws.withings.net
1474787666.022137,192.168.1.240,8.8.8.8,www.example.com
1474787666.022303,192.168.1.240,8.8.8.8,www.example.com
1474787666.200252,192.168.1.240,8.8.8.8,www.example.net
1474787666.200101,192.168.1.240,8.8.8.8,www.example.net
1474787666.374996,192.168.1.240,8.8.8.8,www.example.org
1474787666.375145,192.168.1.240,8.8.8.8,www.example.org
1474787966.030738,192.168.1.240,8.8.8.8,www.example.com
1474787966.030894,192.168.1.240,8.8.8.8,www.example.com
1474787966.205676,192.168.1.240,8.8.8.8,www.example.net
1474787966.205827,192.168.1.240,8.8.8.8,www.example.net
1474787966.381619,192.168.1.240,8.8.8.8,www.example.org
1474787966.38177,192.168.1.240,8.8.8.8,www.example.org
1474788050.758096,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474788195.606569,192.168.1.166,192.168.1.1,babyws.withings.net
1474788235.080221,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474788267.027959,192.168.1.240,8.8.8.8,www.example.com
1474788267.028125,192.168.1.240,8.8.8.8,www.example.com
1474788267.215852,192.168.1.240,8.8.8.8,www.example.net
1474788267.215999,192.168.1.240,8.8.8.8,www.example.net
1474788267.404504,192.168.1.240,8.8.8.8,www.example.org
1474788267.40465,192.168.1.240,8.8.8.8,www.example.org
1474788566.048489,192.168.1.240,8.8.8.8,www.example.com
1474788566.048319,192.168.1.240,8.8.8.8,www.example.com
1474788566.210944,192.168.1.240,8.8.8.8,www.example.net
1474788566.211094,192.168.1.240,8.8.8.8,www.example.net
1474788566.386318,192.168.1.240,8.8.8.8,www.example.org
1474788566.386462,192.168.1.240,8.8.8.8,www.example.org
1474788781.579818,192.168.1.241,192.168.1.1,apicom.netatmo.net
1474788797.469626,192.168.1.166,192.168.1.1,babyws.withings.net
1474788866.01943,192.168.1.240,8.8.8.8,www.example.com
1474788866.019589,192.168.1.240,8.8.8.8,www.example.com
1474788866.181922,192.168.1.240,8.8.8.8,www.example.net
1474788866.182086,192.168.1.240,8.8.8.8,www.example.net
1474788866.34625,192.168.1.240,8.8.8.8,www.example.org
1474788866.346392,192.168.1.240,8.8.8.8,www.example.org
1474788927.885732,192.168.1.166,192.168.1.1,babyws.withings.net
1474788950.747865,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474789003.705032,192.168.1.227,192.168.1.1,uk.pool.ntp.org
1474789166.030058,192.168.1.240,8.8.8.8,www.example.com
1474789166.031026,192.168.1.240,8.8.8.8,www.example.com
1474789166.20468,192.168.1.240,8.8.8.8,www.example.net
1474789166.204824,192.168.1.240,8.8.8.8,www.example.net
1474789166.36885,192.168.1.240,8.8.8.8,www.example.org
1474789166.369007,192.168.1.240,8.8.8.8,www.example.org
1474789254.709529,192.168.1.227,192.168.1.1,devs.tplinkcloud.com
1474789316.807603,192.168.1.249,192.168.1.1,www.samsungsmartcam.com
1474789317.13962,192.168.1.249,192.168.1.1,smtp.gmail.com
1474789317.139761,192.168.1.249,192.168.1.1,smtp.gmail.com
1474789399.264371,192.168.1.166,192.168.1.1,babyws.withings.net
1474789435.373609,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474789466.030395,192.168.1.240,8.8.8.8,www.example.com
1474789466.030233,192.168.1.240,8.8.8.8,www.example.com
1474789466.216759,192.168.1.240,8.8.8.8,www.example.net
1474789466.216918,192.168.1.240,8.8.8.8,www.example.net
1474789466.380906,192.168.1.240,8.8.8.8,www.example.org
1474789466.380744,192.168.1.240,8.8.8.8,www.example.org
1474789766.039714,192.168.1.240,8.8.8.8,www.example.com
1474789766.039887,192.168.1.240,8.8.8.8,www.example.com
1474789766.226858,192.168.1.240,8.8.8.8,www.example.net
1474789766.227006,192.168.1.240,8.8.8.8,www.example.net
1474789766.391257,192.168.1.240,8.8.8.8,www.example.org
1474789766.39141,192.168.1.240,8.8.8.8,www.example.org
1474789817.748768,192.168.1.166,192.168.1.1,babyws.withings.net
1474789818.324831,192.168.1.166,192.168.1.1,babyws.withings.net
1474789818.952718,192.168.1.166,192.168.1.1,babyws.withings.net
1474789850.723526,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474789917.263635,192.168.1.166,192.168.1.1,babyws.withings.net
1474789917.858936,192.168.1.166,192.168.1.1,babyws.withings.net
1474789978.56093,192.168.1.166,192.168.1.1,babyws.withings.net
1474790001.000196,192.168.1.166,192.168.1.1,babyws.withings.net
1474790035.634295,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474790066.027875,192.168.1.240,8.8.8.8,www.example.com
1474790066.030629,192.168.1.240,8.8.8.8,www.example.com
1474790066.206232,192.168.1.240,8.8.8.8,www.example.net
1474790066.206382,192.168.1.240,8.8.8.8,www.example.net
1474790066.370087,192.168.1.240,8.8.8.8,www.example.org
1474790066.370239,192.168.1.240,8.8.8.8,www.example.org
1474790362.619239,192.168.1.249,192.168.1.1,www.samsungsmartcam.com
1474790362.902443,192.168.1.249,192.168.1.1,smtp.gmail.com
1474790362.902577,192.168.1.249,192.168.1.1,smtp.gmail.com
1474790366.026637,192.168.1.240,8.8.8.8,www.example.com
1474790366.026483,192.168.1.240,8.8.8.8,www.example.com
1474790366.200992,192.168.1.240,8.8.8.8,www.example.net
1474790366.200847,192.168.1.240,8.8.8.8,www.example.net
1474790366.376989,192.168.1.240,8.8.8.8,www.example.org
1474790366.376838,192.168.1.240,8.8.8.8,www.example.org
1474790602.736991,192.168.1.166,192.168.1.1,babyws.withings.net
1474790666.052322,192.168.1.240,8.8.8.8,www.example.com
1474790666.052491,192.168.1.240,8.8.8.8,www.example.com
1474790666.22676,192.168.1.240,8.8.8.8,www.example.net
1474790666.226909,192.168.1.240,8.8.8.8,www.example.net
1474790666.391057,192.168.1.240,8.8.8.8,www.example.org
1474790666.3909,192.168.1.240,8.8.8.8,www.example.org
1474790750.737733,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474790966.022541,192.168.1.240,8.8.8.8,www.example.com
1474790966.02238,192.168.1.240,8.8.8.8,www.example.com
1474790966.212028,192.168.1.240,8.8.8.8,www.example.net
1474790966.212192,192.168.1.240,8.8.8.8,www.example.net
1474790966.397721,192.168.1.240,8.8.8.8,www.example.org
1474790966.397886,192.168.1.240,8.8.8.8,www.example.org
1474791094.526457,192.168.1.143,192.168.1.1,0.pool.ntp.org
1474791152.348728,192.168.1.166,192.168.1.1,babyws.withings.net
1474791197.366481,192.168.1.240,8.8.8.8,pindorama.amazon.com
1474791198.343316,192.168.1.240,8.8.8.8,www.example.com
1474791198.34349,192.168.1.240,8.8.8.8,www.example.com
1474791198.505816,192.168.1.240,8.8.8.8,www.example.net
1474791198.505966,192.168.1.240,8.8.8.8,www.example.net
1474791198.719501,192.168.1.240,8.8.8.8,www.example.org
1474791198.719338,192.168.1.240,8.8.8.8,www.example.org
1474791204.479314,192.168.1.166,192.168.1.1,babyws.withings.net
1474791235.898907,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474791271.13754,192.168.1.249,192.168.1.1,www.samsungsmartcam.com
1474791271.460701,192.168.1.249,192.168.1.1,smtp.gmail.com
1474791271.460569,192.168.1.249,192.168.1.1,smtp.gmail.com
1474791499.136033,192.168.1.240,8.8.8.8,www.example.com
1474791499.13619,192.168.1.240,8.8.8.8,www.example.com
1474791499.312491,192.168.1.240,8.8.8.8,www.example.net
1474791499.312928,192.168.1.240,8.8.8.8,www.example.net
1474791499.477514,192.168.1.240,8.8.8.8,www.example.org
1474791499.477367,192.168.1.240,8.8.8.8,www.example.org
1474791640.802597,192.168.1.240,192.168.1.1,www.meethue.com
1474791650.758129,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474791799.158489,192.168.1.240,8.8.8.8,www.example.com
1474791799.15833,192.168.1.240,8.8.8.8,www.example.com
1474791799.338676,192.168.1.240,8.8.8.8,www.example.net
1474791799.338824,192.168.1.240,8.8.8.8,www.example.net
1474791799.514624,192.168.1.240,8.8.8.8,www.example.org
1474791799.514775,192.168.1.240,8.8.8.8,www.example.org
1474791806.170792,192.168.1.166,192.168.1.1,babyws.withings.net
1474792099.159503,192.168.1.240,8.8.8.8,www.example.com
1474792099.159664,192.168.1.240,8.8.8.8,www.example.com
1474792099.337951,192.168.1.240,8.8.8.8,www.example.net
1474792099.338099,192.168.1.240,8.8.8.8,www.example.net
1474792099.51369,192.168.1.240,8.8.8.8,www.example.org
1474792099.513816,192.168.1.240,8.8.8.8,www.example.org
1474792382.030611,192.168.1.241,192.168.1.1,apicom.netatmo.net
1474792387.03618,192.168.1.241,192.168.1.1,apicom.netatmo.net
1474792399.144635,192.168.1.240,8.8.8.8,www.example.com
1474792399.150116,192.168.1.240,8.8.8.8,www.example.com
1474792399.32822,192.168.1.240,8.8.8.8,www.example.net
1474792399.328372,192.168.1.240,8.8.8.8,www.example.net
1474792399.492139,192.168.1.240,8.8.8.8,www.example.org
1474792399.49229,192.168.1.240,8.8.8.8,www.example.org
1474792407.925824,192.168.1.166,192.168.1.1,babyws.withings.net
1474792436.163542,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474792528.830455,192.168.1.166,192.168.1.1,babyws.withings.net
1474792550.751695,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474792606.608713,192.168.1.227,192.168.1.1,uk.pool.ntp.org
1474792699.134504,192.168.1.240,8.8.8.8,www.example.com
1474792699.134661,192.168.1.240,8.8.8.8,www.example.com
1474792699.31094,192.168.1.240,8.8.8.8,www.example.net
1474792699.312094,192.168.1.240,8.8.8.8,www.example.net
1474792699.475825,192.168.1.240,8.8.8.8,www.example.org
1474792699.475974,192.168.1.240,8.8.8.8,www.example.org
1474792967.022903,192.168.1.249,192.168.1.1,www.samsungsmartcam.com
1474792967.335489,192.168.1.249,192.168.1.1,smtp.gmail.com
1474792967.335625,192.168.1.249,192.168.1.1,smtp.gmail.com
1474792999.161556,192.168.1.240,8.8.8.8,www.example.com
1474792999.161712,192.168.1.240,8.8.8.8,www.example.com
1474792999.353491,192.168.1.240,8.8.8.8,www.example.net
1474792999.353644,192.168.1.240,8.8.8.8,www.example.net
1474792999.540288,192.168.1.240,8.8.8.8,www.example.org
1474792999.540133,192.168.1.240,8.8.8.8,www.example.org
1474793009.627584,192.168.1.166,192.168.1.1,babyws.withings.net
1474793300.150459,192.168.1.240,8.8.8.8,www.example.com
1474793300.150294,192.168.1.240,8.8.8.8,www.example.com
1474793300.329257,192.168.1.240,8.8.8.8,www.example.net
1474793300.329061,192.168.1.240,8.8.8.8,www.example.net
1474793300.503288,192.168.1.240,8.8.8.8,www.example.org
1474793300.503441,192.168.1.240,8.8.8.8,www.example.org
1474793339.418893,192.168.1.166,192.168.1.1,babyws.withings.net
1474793339.991466,192.168.1.166,192.168.1.1,babyws.withings.net
1474793400.645894,192.168.1.166,192.168.1.1,babyws.withings.net
1474793450.742503,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474793599.14999,192.168.1.240,8.8.8.8,www.example.com
1474793599.152025,192.168.1.240,8.8.8.8,www.example.com
1474793599.315825,192.168.1.240,8.8.8.8,www.example.net
1474793599.315984,192.168.1.240,8.8.8.8,www.example.net
1474793599.520177,192.168.1.240,8.8.8.8,www.example.org
1474793599.520335,192.168.1.240,8.8.8.8,www.example.org
1474793611.315189,192.168.1.166,192.168.1.1,babyws.withings.net
1474793636.436264,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474793900.136318,192.168.1.240,8.8.8.8,www.example.com
1474793900.136474,192.168.1.240,8.8.8.8,www.example.com
1474793900.298979,192.168.1.240,8.8.8.8,www.example.net
1474793900.299155,192.168.1.240,8.8.8.8,www.example.net
1474793900.47567,192.168.1.240,8.8.8.8,www.example.org
1474793900.476167,192.168.1.240,8.8.8.8,www.example.org
1474794199.131702,192.168.1.240,8.8.8.8,www.example.com
1474794199.131861,192.168.1.240,8.8.8.8,www.example.com
1474794199.309377,192.168.1.240,8.8.8.8,www.example.net
1474794199.309529,192.168.1.240,8.8.8.8,www.example.net
1474794199.485711,192.168.1.240,8.8.8.8,www.example.org
1474794199.485873,192.168.1.240,8.8.8.8,www.example.org
1474794213.039872,192.168.1.166,192.168.1.1,babyws.withings.net
1474794236.712635,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474794350.758843,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474794499.142101,192.168.1.240,8.8.8.8,www.example.com
1474794499.142262,192.168.1.240,8.8.8.8,www.example.com
1474794499.307784,192.168.1.240,8.8.8.8,www.example.net
1474794499.30794,192.168.1.240,8.8.8.8,www.example.net
1474794499.473151,192.168.1.240,8.8.8.8,www.example.org
1474794499.473301,192.168.1.240,8.8.8.8,www.example.org
1474794799.123703,192.168.1.240,8.8.8.8,www.example.com
1474794799.12648,192.168.1.240,8.8.8.8,www.example.com
1474794799.286669,192.168.1.240,8.8.8.8,www.example.net
1474794799.287352,192.168.1.240,8.8.8.8,www.example.net
1474794799.462508,192.168.1.240,8.8.8.8,www.example.org
1474794799.462656,192.168.1.240,8.8.8.8,www.example.org
1474794814.75898,192.168.1.166,192.168.1.1,babyws.withings.net
1474795100.142713,192.168.1.240,8.8.8.8,www.example.com
1474795100.144828,192.168.1.240,8.8.8.8,www.example.com
1474795100.30891,192.168.1.240,8.8.8.8,www.example.net
1474795100.308759,192.168.1.240,8.8.8.8,www.example.net
1474795100.496524,192.168.1.240,8.8.8.8,www.example.org
1474795100.496381,192.168.1.240,8.8.8.8,www.example.org
1474795250.752633,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474795399.134172,192.168.1.240,8.8.8.8,www.example.com
1474795399.133998,192.168.1.240,8.8.8.8,www.example.com
1474795399.311279,192.168.1.240,8.8.8.8,www.example.net
1474795399.312298,192.168.1.240,8.8.8.8,www.example.net
1474795399.476406,192.168.1.240,8.8.8.8,www.example.org
1474795399.476547,192.168.1.240,8.8.8.8,www.example.org
1474795407.256069,192.168.1.240,8.8.8.8,www.example.com
1474795407.255905,192.168.1.240,8.8.8.8,www.example.com
1474795407.433541,192.168.1.240,8.8.8.8,www.example.net
1474795407.433692,192.168.1.240,8.8.8.8,www.example.net
1474795407.183588,192.168.1.240,8.8.8.8,pindorama.amazon.com
1474795407.600636,192.168.1.240,8.8.8.8,www.example.org
1474795407.600471,192.168.1.240,8.8.8.8,www.example.org
1474795410.237376,192.168.1.227,192.168.1.1,devs.tplinkcloud.com
1474795416.481978,192.168.1.166,192.168.1.1,babyws.withings.net
1474795436.973384,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474795578.364883,192.168.1.240,192.168.1.1,www.meethue.com
1474795707.858044,192.168.1.240,8.8.8.8,www.example.com
1474795707.858199,192.168.1.240,8.8.8.8,www.example.com
1474795708.020952,192.168.1.240,8.8.8.8,www.example.net
1474795708.021102,192.168.1.240,8.8.8.8,www.example.net
1474795708.184942,192.168.1.240,8.8.8.8,www.example.org
1474795708.184792,192.168.1.240,8.8.8.8,www.example.org
1474796007.860565,192.168.1.240,8.8.8.8,www.example.com
1474796007.860404,192.168.1.240,8.8.8.8,www.example.com
1474796008.023555,192.168.1.240,8.8.8.8,www.example.net
1474796008.023404,192.168.1.240,8.8.8.8,www.example.net
1474796008.187199,192.168.1.240,8.8.8.8,www.example.org
1474796008.187352,192.168.1.240,8.8.8.8,www.example.org
1474796018.207545,192.168.1.166,192.168.1.1,babyws.withings.net
1474796129.736456,192.168.1.166,192.168.1.1,babyws.withings.net
1474796150.749042,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474796161.442417,192.168.1.241,192.168.1.1,apicom.netatmo.net
1474796209.506391,192.168.1.227,192.168.1.1,uk.pool.ntp.org
1474796307.882602,192.168.1.240,8.8.8.8,www.example.com
1474796307.885759,192.168.1.240,8.8.8.8,www.example.com
1474796308.077058,192.168.1.240,8.8.8.8,www.example.net
1474796308.077209,192.168.1.240,8.8.8.8,www.example.net
1474796308.25245,192.168.1.240,8.8.8.8,www.example.org
1474796308.252599,192.168.1.240,8.8.8.8,www.example.org
1474796607.877796,192.168.1.240,8.8.8.8,www.example.com
1474796607.877637,192.168.1.240,8.8.8.8,www.example.com
1474796608.040612,192.168.1.240,8.8.8.8,www.example.net
1474796608.040447,192.168.1.240,8.8.8.8,www.example.net
1474796608.204381,192.168.1.240,8.8.8.8,www.example.org
1474796608.204534,192.168.1.240,8.8.8.8,www.example.org
1474796619.955368,192.168.1.166,192.168.1.1,babyws.withings.net
1474796637.246147,192.168.1.143,192.168.1.1,aps1-relay.tplinkcloud.com
1474796761.347363,192.168.1.166,192.168.1.1,babyws.withings.net
1474796761.922724,192.168.1.166,192.168.1.1,babyws.withings.net
1474796822.592075,192.168.1.166,192.168.1.1,babyws.withings.net
1474796907.880752,192.168.1.240,8.8.8.8,www.example.com
1474796907.88091,192.168.1.240,8.8.8.8,www.example.com
1474796908.043073,192.168.1.240,8.8.8.8,www.example.net
1474796908.042924,192.168.1.240,8.8.8.8,www.example.net
1474796908.206953,192.168.1.240,8.8.8.8,www.example.org
1474796908.207115,192.168.1.240,8.8.8.8,www.example.org
1474797021.994381,192.168.1.166,192.168.1.1,babyws.withings.net
1474797022.577102,192.168.1.166,192.168.1.1,babyws.withings.net
1474797023.191721,192.168.1.166,192.168.1.1,babyws.withings.net
1474797050.758211,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474797207.888151,192.168.1.240,8.8.8.8,www.example.com
1474797207.888683,192.168.1.240,8.8.8.8,www.example.com
1474797208.065072,192.168.1.240,8.8.8.8,www.example.net
1474797208.064917,192.168.1.240,8.8.8.8,www.example.net
1474797208.228932,192.168.1.240,8.8.8.8,www.example.org
